,id,screen_name,lang,created_at,time_zone,followers_count,friends_count,statuses_count
43812,1608786162,maida_mushtaq,en,Sat Jul 20 18:41:23 +0000 2013,,43,358,238
43847,3122111151,exam_countdown,en,Fri Mar 27 20:13:39 +0000 2015,,309,1403,1205
43937,3104679093,afbekenya,en,Sun Mar 22 13:54:07 +0000 2015,Bucharest,80,176,52
43938,98709047,AiglonCollege,en,Tue Dec 22 20:04:40 +0000 2009,Amsterdam,878,392,357
44029,175176750,Petchary,en,Thu Aug 05 20:57:37 +0000 2010,Central Time (US & Canada),6872,6442,205352
44108,3063747068,HannaHellhound,en,Fri Mar 06 00:38:41 +0000 2015,,524,2000,4140
44149,3111708338,Thebraingeeks,en,Fri Mar 27 22:03:32 +0000 2015,,252,96,71
44321,304621882,andreasofia55,en,Tue May 24 20:40:12 +0000 2011,Quito,69,232,193
44870,17835365,TomLindner,en,Wed Dec 03 12:49:08 +0000 2008,Central Time (US & Canada),818,1088,438
44919,3130974129,sylvanasnyapera,en,Wed Apr 01 11:38:29 +0000 2015,,447,2305,35
45098,913708682,Rahma_kabaro,en,Tue Oct 30 02:22:42 +0000 2012,,30,316,15
45363,3058886194,KellyJenks5,en,Tue Feb 24 12:46:37 +0000 2015,,341,1792,18
45519,30336192,starriknight,en,Fri Apr 10 23:04:50 +0000 2009,Eastern Time (US & Canada),233,1660,2590
45524,113941007,JazzyElbowHats,en,Sat Feb 13 15:01:03 +0000 2010,Dublin,236,380,3144
45600,3022281616,LawsMelissa,en,Fri Feb 06 21:39:36 +0000 2015,,53,207,18
45658,88438155,pratnala,en,Sun Nov 08 15:16:21 +0000 2009,Eastern Time (US & Canada),1276,817,32569
45885,2955566073,lilyreginakane0,en,Thu Jan 01 22:05:08 +0000 2015,,39,212,177
45940,6102152,AlisonKerwin,en,Thu May 17 10:39:07 +0000 2007,London,762,672,2560
45957,2697063967,madhuriminnu21,en,Fri Aug 01 01:41:50 +0000 2014,,377,552,186
45971,184034905,popstarvaibhav,en,Sat Aug 28 14:36:56 +0000 2010,Pacific Time (US & Canada),68,638,382
45979,139408593,ghaidamillati,en,Sun May 02 14:27:45 +0000 2010,Pacific Time (US & Canada),656,573,6046
46014,3064605437,VUReview,en,Fri Feb 27 22:38:23 +0000 2015,,290,381,278
46015,480460778,MarilynSFu,en,Wed Feb 01 14:36:54 +0000 2012,,882,862,1865
46086,1622836020,katherinee218,en,Fri Jul 26 12:38:56 +0000 2013,,173,265,366
46433,922722846,wrpvincent,en,Sat Nov 03 08:14:02 +0000 2012,Amsterdam,73,234,254
46967,2871959037,ABANAngels,en,Tue Nov 11 08:16:40 +0000 2014,,1734,1273,2204
46993,433118530,DrKennethLam,en,Sat Dec 10 05:04:52 +0000 2011,Central Time (US & Canada),217,1104,31
47060,612558250,elishadawn99,en,Tue Jun 19 13:33:09 +0000 2012,,107,152,673
47070,322143412,EemmaLaWombat,en,Wed Jun 22 18:08:56 +0000 2011,Quito,273,321,7724
47175,2367301308,gldls123,en,Sat Mar 01 16:37:14 +0000 2014,,37,429,8
47187,2872354855,hexafraction,en,Thu Oct 23 00:55:45 +0000 2014,,304,1259,207
47270,3119695604,StatementUps,en,Tue Mar 31 09:25:13 +0000 2015,New Delhi,16,236,11
47334,384926601,clara_warshow,en,Tue Oct 04 15:35:41 +0000 2011,Edinburgh,104,327,153
47483,720516768,NikoHKK,en,Fri Jul 27 17:11:34 +0000 2012,London,346,1737,2113
47715,1703573119,BradFossen,en,Tue Aug 27 02:42:58 +0000 2013,,650,1943,1300
47761,241140426,gotmegrey,en,Fri Jan 21 15:19:31 +0000 2011,Santiago,648,620,48705
47801,2953320744,WASC2015SL,en,Wed Dec 31 09:10:14 +0000 2014,,43,345,31
47893,23593496,MenchinRizzo,en,Tue Mar 10 13:53:47 +0000 2009,Eastern Time (US & Canada),348,1997,849
48015,2899646590,J_C_Marquardt,en,Sun Nov 30 19:14:40 +0000 2014,,166,323,129
48026,373371030,UnathiMtya,en,Wed Sep 14 13:23:02 +0000 2011,,17,92,67
48058,1589394144,5LitresOfficial,en,Fri Jul 12 21:12:54 +0000 2013,Athens,620,1478,151
48207,114549088,ChildrensCBF,en,Mon Feb 15 20:01:26 +0000 2010,Eastern Time (US & Canada),615,630,1518
48212,2789433778,lowk_ey53,en,Sun Sep 28 16:57:46 +0000 2014,Eastern Time (US & Canada),361,434,2697
48263,110617464,MAS_BHE,en,Tue Feb 02 05:05:58 +0000 2010,,370,1430,1246
48345,1543869223,chilljazzy16,en,Mon Jun 24 18:32:22 +0000 2013,Atlantic Time (Canada),160,424,1381
48545,400432730,voak_2000,en,Sat Oct 29 01:22:32 +0000 2011,,24,146,47
48620,2851648899,Speak3Languages,en,Thu Oct 30 17:20:13 +0000 2014,Eastern Time (US & Canada),61,248,111
48794,3119331424,MetasProgram,en,Thu Mar 26 17:39:55 +0000 2015,Pacific Time (US & Canada),11,89,7
48832,3110500552,MDBRide4Rare,en,Tue Mar 24 14:30:17 +0000 2015,Eastern Time (US & Canada),98,319,80
48849,408801634,RPrudence,en,Wed Nov 09 22:21:13 +0000 2011,London,178,644,320
48918,325328148,aitsl,en,Tue Jun 28 03:32:05 +0000 2011,Melbourne,24063,9650,9621
48974,397490403,SianGriffiths6,en,Mon Oct 24 19:19:04 +0000 2011,,4343,1999,5396
49072,19864946,culinary_quest,en,Sun Feb 01 16:36:35 +0000 2009,Pacific Time (US & Canada),209,155,452
49093,291818476,D_4_h,en,Mon May 02 17:23:15 +0000 2011,Riyadh,25,216,313
49144,168832206,NGCitizens,en,Tue Jul 20 22:24:06 +0000 2010,,1571,1056,2930
49172,2767399891,aryakehar,en,Mon Aug 25 18:20:19 +0000 2014,,169,2003,31
49250,115754120,heckmanequation,en,Fri Feb 19 20:36:05 +0000 2010,,7766,2069,1136
49260,12001622,drazenkrsmanovi,en,Tue Jan 08 21:54:55 +0000 2008,Belgrade,439,1708,4685
49424,3020158452,stlaurent_lily,en,Sat Feb 14 23:00:41 +0000 2015,,130,144,663
49864,2830109931,SimcManagement,en,Tue Oct 14 19:09:35 +0000 2014,Central Time (US & Canada),1504,1604,60
49867,242789846,ChrisTinaBosh23,en,Tue Jan 25 16:13:45 +0000 2011,,233,635,3234
49931,53557401,ashersyed,en,Sat Jul 04 01:27:37 +0000 2009,Karachi,77,631,89
49964,46071870,MarieLesiak,en,Wed Jun 10 09:04:49 +0000 2009,Greenland,212,650,185
50044,344334486,llbnyny,en,Thu Jul 28 22:21:14 +0000 2011,Eastern Time (US & Canada),282,369,646
50139,2963786194,group_liberty,en,Tue Jan 06 09:06:07 +0000 2015,Eastern Time (US & Canada),119,558,97
50159,15900213,shobanagowri,en,Tue Aug 19 03:41:05 +0000 2008,Mumbai,762,767,606
50256,1569373716,natethetree2012,en,Fri Jul 05 00:52:41 +0000 2013,,1175,1922,1344
50547,3025097812,mizzkarenhayes,en,Sun Feb 08 15:00:49 +0000 2015,,136,541,698
50783,23245625,HeatherErhard,en,Sat Mar 07 22:59:22 +0000 2009,Alaska,7840,7284,1291
50920,238525091,ghanlittlekingp,en,Sat Jan 15 11:08:57 +0000 2011,Pacific Time (US & Canada),1189,402,2112
50985,306273486,chanudiza,en,Fri May 27 15:55:42 +0000 2011,Casablanca,24,164,17
51000,1864169040,mjamore86,en,Sat Sep 14 15:42:55 +0000 2013,Eastern Time (US & Canada),28,312,15
51183,179940298,OceanOfTomorrow,en,Wed Aug 18 13:18:08 +0000 2010,Brussels,1090,1409,4062
51333,579890362,lorenchiles,en,Mon May 14 13:41:36 +0000 2012,Atlantic Time (Canada),361,1223,3167
51351,17209277,a_f13nd,en,Thu Nov 06 11:13:38 +0000 2008,Eastern Time (US & Canada),502,408,5749
51474,3072515253,jose_melian99,en,Thu Mar 05 14:55:18 +0000 2015,,73,95,20
51539,214610459,fk8599,en,Thu Nov 11 20:28:29 +0000 2010,Istanbul,29,148,1101
51576,599616391,kysergewilliams,en,Mon Jun 04 22:26:20 +0000 2012,London,127,348,1784
51618,2650196729,ULyndo,en,Sat Jun 28 13:43:48 +0000 2014,,18,129,19
51667,43534936,gemma_s_king,en,Sat May 30 14:29:50 +0000 2009,Melbourne,1570,786,2139
51990,3010770440,andredowdy1,en,Fri Feb 06 03:06:10 +0000 2015,,51,318,117
52134,555821859,wenqian5,en,Tue Apr 17 06:43:07 +0000 2012,Eastern Time (US & Canada),12,35,12
52220,25510622,TanyaRivero,en,Fri Mar 20 14:24:21 +0000 2009,Quito,2561,1836,1563
52234,17178112,dave_lo,en,Wed Nov 05 02:45:35 +0000 2008,Eastern Time (US & Canada),1351,1491,14355
52325,1383697436,CurbBen,en,Sat Apr 27 06:12:58 +0000 2013,,58,656,46
52383,3066025187,iamjackiefaber,en,Mon Mar 02 16:30:08 +0000 2015,,337,710,712
52665,2312529442,slaaaayyyyy,en,Wed Jan 29 19:10:49 +0000 2014,Atlantic Time (Canada),3001,2723,76594
52702,255962025,hayameissa,en,Tue Feb 22 11:20:18 +0000 2011,Baghdad,65,876,30
52783,247563181,jzdtrainer,en,Sat Feb 05 02:13:32 +0000 2011,Eastern Time (US & Canada),315,892,628
52809,365833553,tim_think,en,Thu Sep 01 02:49:30 +0000 2011,Atlantic Time (Canada),576,1603,1594
53050,904370568,PulizMoving,en,Thu Oct 25 17:58:31 +0000 2012,Arizona,347,1517,296
53059,14720074,aLargeElephant,en,Sat May 10 01:20:11 +0000 2008,Pacific Time (US & Canada),503,1720,1056
53189,116630822,12156565,en,Tue Feb 23 03:53:33 +0000 2010,Eastern Time (US & Canada),90,725,1866
53221,2960533276,MayCubanArt,en,Sun Jan 04 16:59:10 +0000 2015,Eastern Time (US & Canada),36,162,309
53271,1361817517,SureshPeace,en,Thu Apr 18 12:31:46 +0000 2013,,36,239,62
53548,718127834,GovernanceKM,en,Thu Jul 26 13:37:35 +0000 2012,Melbourne,183,279,174
53733,2243990855,kalhunt16,en,Wed Dec 25 23:47:56 +0000 2013,,170,111,323
53806,135615992,KateEMoore,en,Wed Apr 21 20:26:28 +0000 2010,Greenland,462,377,826
53871,1286235037,PPurposeful,en,Thu Mar 21 15:15:38 +0000 2013,Eastern Time (US & Canada),323,350,592
53883,1927407091,atlantaresumes,en,Wed Oct 02 16:14:11 +0000 2013,,117,564,105
54108,2995219443,autumnkcaldwell,en,Sat Jan 24 04:28:35 +0000 2015,,200,505,907
54141,2581879058,foreignmedicine,en,Sun Jun 22 08:44:21 +0000 2014,Mazatlan,38,170,358
54258,2993661070,divya_surana,en,Fri Jan 23 05:02:07 +0000 2015,,75,102,144
54287,460897784,thetalkpen,en,Wed Jan 11 07:29:07 +0000 2012,Belgrade,80,575,104
54307,2991245282,anitinku,en,Tue Jan 20 13:59:02 +0000 2015,,73,464,70
54348,236883178,giulietta580,en,Tue Jan 11 15:51:37 +0000 2011,Istanbul,118,632,1780
54376,217637862,ivankovicma,en,Sat Nov 20 02:26:42 +0000 2010,Zagreb,13,498,111
54564,1386912380,Miqad_Muhammad,en,Sun Apr 28 13:00:05 +0000 2013,,108,284,27
54669,2829515565,WellsStJournal,en,Tue Oct 14 13:49:24 +0000 2014,,383,1546,303
54728,2728540375,PeaceInFerguson,en,Wed Aug 13 04:22:37 +0000 2014,,35,117,111
54853,2764255840,madamdebo,en,Sun Sep 07 19:46:56 +0000 2014,,230,500,609
55046,296313827,AapChutiyeHain,en,Tue May 10 15:07:48 +0000 2011,Hawaii,51244,1947,24340
55056,2617366920,RISEforRHS,en,Fri Jul 11 13:38:08 +0000 2014,,63,193,61
55217,3014364942,MEF_Strateji,en,Mon Feb 09 14:03:31 +0000 2015,,128,727,319
55218,488390252,NancyLBruceTX,en,Fri Feb 10 12:01:02 +0000 2012,Central Time (US & Canada),350,1217,586
55232,317526157,sanjayyerekar,en,Wed Jun 15 02:10:49 +0000 2011,Mumbai,43,504,95
55413,113323906,drdorayaki,en,Thu Feb 11 11:44:03 +0000 2010,Jakarta,47,328,2049
55516,2157670393,FranticHispanic,en,Sat Oct 26 22:49:54 +0000 2013,Central Time (US & Canada),36,300,31
55613,3021138730,philmcdavid,en,Fri Feb 06 06:28:21 +0000 2015,,34448,2826,850
55631,1309016708,cognitee,en,Thu Mar 28 00:44:55 +0000 2013,Eastern Time (US & Canada),587,1663,151
55700,23888835,luceinla,en,Thu Mar 12 03:47:13 +0000 2009,Pacific Time (US & Canada),870,1426,4890
55793,2991244614,asukardi26,en,Tue Jan 20 14:33:30 +0000 2015,,25,277,135
55990,391350149,azadwali03,en,Sat Oct 15 12:48:58 +0000 2011,Pacific Time (US & Canada),66,804,2179
56011,2902736224,HIALSA_HLS,en,Tue Dec 02 19:04:36 +0000 2014,Eastern Time (US & Canada),250,1435,83
56155,2591399552,CounselorsJBHS,en,Fri Jun 27 13:46:21 +0000 2014,Atlantic Time (Canada),54,151,138
56304,1556173574,clairesdobbs19,en,Sat Jun 29 17:34:51 +0000 2013,,373,424,764
56322,364619260,D3pps,en,Tue Aug 30 01:51:14 +0000 2011,Hawaii,859,705,14511
56329,35916625,Daniel_CedenoB,en,Tue Apr 28 00:09:12 +0000 2009,Eastern Time (US & Canada),782,679,19157
56590,415862348,Hari_ram123,en,Fri Nov 18 22:36:45 +0000 2011,Chennai,292,2007,1649
56596,929995686,TeachPianoCello,en,Tue Nov 06 15:56:07 +0000 2012,Amsterdam,6832,4433,91
56862,513535520,swim_eat_sleep,en,Sat Mar 03 19:58:53 +0000 2012,Central Time (US & Canada),64,127,102
56869,2752761868,ddesino,en,Wed Aug 27 18:59:30 +0000 2014,Eastern Time (US & Canada),18,81,96
56907,22393560,bchabot,en,Sun Mar 01 19:13:27 +0000 2009,Eastern Time (US & Canada),106,460,1329
56960,324259811,LorenzoCongiu,en,Sun Jun 26 08:38:08 +0000 2011,Amsterdam,202,442,2685
56985,230080603,Jeeban_,en,Fri Dec 24 06:10:18 +0000 2010,Hawaii,180,1079,6162
57139,2995352536,RentHotNYC,en,Sat Jan 24 05:30:46 +0000 2015,Eastern Time (US & Canada),16,22,14
57140,2915035420,jessica_buesing,en,Thu Dec 11 04:21:09 +0000 2014,,62,338,58
57156,1615954741,Mr_Gruggen,en,Tue Jul 23 19:20:43 +0000 2013,Eastern Time (US & Canada),219,293,564
57392,2550331752,ProgowCorp,en,Fri Jun 06 15:47:33 +0000 2014,Pacific Time (US & Canada),89,343,30
57399,112899747,culturalista,en,Wed Feb 10 02:14:10 +0000 2010,Central Time (US & Canada),876,1275,2175
57505,28637377,romano_io,en,Fri Apr 03 19:49:22 +0000 2009,Central Time (US & Canada),71,475,52
57677,2898828783,SonicPlatforms,en,Sun Nov 30 07:34:01 +0000 2014,Eastern Time (US & Canada),313,1438,81
57692,474740722,LeratoGravitas,en,Thu Jan 26 09:13:34 +0000 2012,Athens,125,138,2971
57694,1367730182,Amberamin313,en,Sat Apr 20 18:41:25 +0000 2013,,74,409,511
57914,2494185595,WUT_Management,en,Wed May 14 13:05:30 +0000 2014,Warsaw,32,140,29
57963,19186555,sharonarlin,en,Mon Jan 19 15:23:26 +0000 2009,,177,879,871
58044,49771314,Sauliloquist,en,Mon Jun 22 21:24:42 +0000 2009,Eastern Time (US & Canada),128,280,578
58120,2600937900,kennydchen,en,Thu Jul 03 03:45:38 +0000 2014,,28,166,69
58414,1884330302,NovackMichael,en,Thu Sep 19 20:38:09 +0000 2013,Madrid,411,19,44
58640,1650994832,DJ520,en,Tue Aug 06 18:57:02 +0000 2013,,535,1868,7343
58656,2784470562,andro0omeda,en,Mon Sep 01 18:19:28 +0000 2014,Pacific Time (US & Canada),230,263,3533
58694,1310234443,LotfiDz_Cookie,en,Thu Mar 28 11:07:18 +0000 2013,Paris,98,77,15
58791,2986252592,mrthelismon,en,Sat Jan 17 00:11:23 +0000 2015,,33,431,13
58930,184508635,Sotomayor_Adam,en,Sun Aug 29 19:06:31 +0000 2010,Eastern Time (US & Canada),196,506,1086
58986,759526597,BaseballVikings,en,Wed Aug 15 14:53:20 +0000 2012,Eastern Time (US & Canada),505,1996,399
59105,2978975476,TheMinuteNYC,en,Wed Jan 14 22:27:34 +0000 2015,Eastern Time (US & Canada),42,145,86
59283,255321873,sriveragonzalez,en,Mon Feb 21 03:39:11 +0000 2011,Quito,553,871,4482
59685,2366324084,111wonderland,en,Sat Mar 01 01:21:32 +0000 2014,,43,325,111
59704,307511484,4Rober,en,Sun May 29 19:31:44 +0000 2011,La Paz,313,700,2184
59735,305416653,arafath_yasar,en,Thu May 26 05:24:24 +0000 2011,New Delhi,1320,1839,610
59767,154914498,rbhat_in,en,Sat Jun 12 15:31:40 +0000 2010,New Delhi,58,482,40
59825,471583774,jessinicole6,en,Mon Jan 23 01:34:52 +0000 2012,Arizona,550,325,1560
59997,160130892,Amen_Zine,en,Sun Jun 27 07:55:27 +0000 2010,Pacific Time (US & Canada),148,685,2020
60011,2466292364,sai2315,en,Sun Apr 27 15:59:27 +0000 2014,,217,1912,10
60028,235617747,t_mansell,en,Sat Jan 08 17:21:23 +0000 2011,London,154,672,638
60488,750075715,WarwickMidlands,en,Fri Aug 10 21:20:43 +0000 2012,,52,75,6
60554,330735142,ClaireYager,en,Thu Jul 07 02:25:49 +0000 2011,Eastern Time (US & Canada),479,154,6109
61041,1671294391,jpvgullery,en,Wed Aug 14 19:27:12 +0000 2013,Atlantic Time (Canada),467,328,7247
61212,49692661,nzenozor,en,Mon Jun 22 17:11:39 +0000 2009,,345,1975,89
61246,590005001,Nicky2314,en,Fri May 25 13:46:41 +0000 2012,Hawaii,161,1713,472
61415,2655527641,lhwhite2,en,Fri Jul 18 02:53:03 +0000 2014,,226,1708,33
61437,2774192259,mgungakiduo,en,Thu Sep 18 04:35:15 +0000 2014,,118,1998,8420
61463,31367573,Shree_Mishra,en,Wed Apr 15 08:17:59 +0000 2009,New Delhi,40,322,322
61683,2812077924,thegreatlekhs,en,Mon Sep 15 23:37:22 +0000 2014,,209,473,285
61689,210204136,ktolgahan,en,Sat Oct 30 20:49:43 +0000 2010,Istanbul,64,549,498
61972,162160056,DanielSoes,en,Fri Jul 02 21:54:29 +0000 2010,Bogota,547,1909,488
61996,589322045,Gamase3Marquez,en,Thu May 24 18:26:21 +0000 2012,,57,197,100
62157,2857151118,polkie_lamar,en,Wed Oct 15 22:05:52 +0000 2014,,25,436,11
62279,540787216,CatalinCraciun,en,Fri Mar 30 12:43:37 +0000 2012,Bucharest,18,133,124
62408,739809170,katemshepherd,en,Mon Aug 06 04:04:07 +0000 2012,Pacific Time (US & Canada),617,1041,2128
62436,285431977,luisricardodiaz,en,Thu Apr 21 04:15:36 +0000 2011,Central Time (US & Canada),19,272,290
62582,2923469301,KirilMironyuk,en,Mon Dec 15 19:51:50 +0000 2014,Pacific Time (US & Canada),31,454,28
62686,2291554362,Nena1D5,en,Tue Jan 14 18:56:25 +0000 2014,Amsterdam,320,1852,422
62806,266065717,countryschoolct,en,Mon Mar 14 15:55:54 +0000 2011,Atlantic Time (Canada),219,162,905
62818,2898488982,adnan_joura,en,Thu Nov 13 14:13:16 +0000 2014,,15,140,6
62878,2790224973,sivanmenache,en,Sun Sep 28 23:53:45 +0000 2014,,280,997,3120
63046,2921403768,GHoyslaRani,en,Sun Dec 07 08:39:01 +0000 2014,Chennai,78,666,99
63078,2874446142,chrysplatt,en,Fri Oct 24 03:17:09 +0000 2014,,226,839,1224
63151,2343366632,reyes_cornelia,en,Fri Feb 14 09:56:48 +0000 2014,,118,388,98
63181,88073019,cresoh,en,Sat Nov 07 00:30:58 +0000 2009,Greenland,67,202,44
63213,1690719372,unselving,en,Thu Aug 22 11:13:11 +0000 2013,,74,95,1407
63236,61655506,northstarclub,en,Fri Jul 31 01:29:20 +0000 2009,Pacific Time (US & Canada),490,1203,1013
63257,2864222879,Jhetcko,en,Thu Nov 06 18:34:15 +0000 2014,,83,236,68
63302,197178450,alexiasimental,en,Thu Sep 30 20:58:12 +0000 2010,Central Time (US & Canada),834,614,45444
63381,331131542,dogandenizz,en,Thu Jul 07 18:01:14 +0000 2011,London,263,717,317
63405,428510904,buzzlogic,en,Sun Dec 04 21:12:51 +0000 2011,London,247,813,1808
63424,219116399,MarcWFloyd,en,Tue Nov 23 23:49:08 +0000 2010,,118,1989,5197
63517,534840933,AymarShumi,en,Fri Mar 23 22:01:18 +0000 2012,Eastern Time (US & Canada),120,321,893
63534,322322027,Majhnsn,en,Thu Jun 23 00:21:39 +0000 2011,,254,834,593
63583,2319904456,PLongeyG,en,Sun Feb 02 12:22:04 +0000 2014,Pacific Time (US & Canada),53,131,1579
63597,1931196726,geniusandfolly,en,Thu Oct 03 16:10:53 +0000 2013,Pacific Time (US & Canada),101,211,275
63613,2887153407,BeaconEC,en,Fri Nov 21 18:44:34 +0000 2014,,15,99,44
63683,2869529758,shatteringthegl,en,Sun Nov 09 20:05:42 +0000 2014,,71,74,263
63912,1428627420,CHHardwick,en,Tue May 14 19:20:00 +0000 2013,,430,796,679
64016,27897555,La_Moreno,en,Tue Mar 31 15:52:52 +0000 2009,Eastern Time (US & Canada),494,2001,18122
64178,2695889263,belizecats,en,Thu Jul 31 14:43:05 +0000 2014,Pacific Time (US & Canada),298,1151,94
64284,2784465203,LoffNews,en,Thu Sep 25 21:50:02 +0000 2014,,92,332,386
64458,2894822469,thecustomwritin,en,Thu Nov 27 17:08:08 +0000 2014,Beijing,160,1990,248
64510,885902456,GelegbadamAnkhb,en,Wed Oct 17 02:51:07 +0000 2012,,666,1987,77
64608,193522549,Rizzo_Random,en,Wed Sep 22 01:11:17 +0000 2010,,1314,1713,8599
64651,2909373560,SBCC916,en,Mon Nov 24 19:40:50 +0000 2014,,82,421,414
64706,550000019,lydiakitaw,en,Tue Apr 10 10:41:26 +0000 2012,,238,326,244
64764,2890978175,NatalijaTrivic,en,Mon Nov 24 16:53:27 +0000 2014,,250,1884,393
64766,2730244171,floddenflower,en,Wed Aug 13 20:07:35 +0000 2014,,44,475,29
64807,2796532591,leonchin2015,en,Sun Sep 07 19:25:30 +0000 2014,,37,207,7
64929,2372501918,NYPD78Pct,en,Tue Mar 04 21:44:12 +0000 2014,,6209,5912,1850
65027,818133698,BeqaAvaliani,en,Tue Sep 11 20:32:29 +0000 2012,,145,1612,25
65058,2535511086,MomaniLina,en,Fri May 30 17:20:37 +0000 2014,,46,510,40
65130,58703286,rfloranita,en,Tue Jul 21 04:26:03 +0000 2009,Jakarta,253,763,569
65349,2895294656,dexs1106,en,Mon Nov 10 04:49:50 +0000 2014,,51,314,9
65371,18670538,decortejan,en,Tue Jan 06 11:25:33 +0000 2009,Amsterdam,419,1284,549
65485,900596318,fraylanie,en,Tue Oct 23 21:09:45 +0000 2012,,16,55,27
65558,20169189,albertotrallero,en,Thu Feb 05 17:55:32 +0000 2009,,364,605,1644
65713,613109138,CramBuddy,en,Wed Jun 20 03:53:43 +0000 2012,,274,873,835
65719,413477597,TDecesere22,en,Tue Nov 15 22:58:21 +0000 2011,,250,1969,698
65879,2883031409,myroommatesuckz,en,Tue Nov 18 19:38:24 +0000 2014,,59,893,28
65884,2882918289,marumamyo80,en,Tue Nov 18 18:27:45 +0000 2014,Pacific Time (US & Canada),21,136,10
66017,161683568,USJCT,en,Thu Jul 01 13:49:28 +0000 2010,Eastern Time (US & Canada),1357,516,2923
66038,214115651,SACHIN_ASHTEKAR,en,Wed Nov 10 16:14:54 +0000 2010,,21,211,137
66180,68193547,PERDOMO9,en,Sun Aug 23 17:41:49 +0000 2009,,30,50,32
66351,2811368195,MAgblonon,en,Mon Oct 06 19:54:44 +0000 2014,,45,180,20
66388,2173170780,serratoreb,en,Mon Nov 04 02:27:42 +0000 2013,,235,1178,329
66458,485981867,CanonJournal,en,Tue Feb 07 19:55:28 +0000 2012,Atlantic Time (Canada),73,627,70
66663,2532445536,sarthak33461735,en,Thu May 29 11:24:19 +0000 2014,,136,1599,18
66804,1467578610,mjmerey,en,Wed May 29 15:50:18 +0000 2013,,112,130,946
66830,1121028973,Jeff88Ho,en,Sat Jan 26 05:19:46 +0000 2013,Eastern Time (US & Canada),4284,699,267790
66981,1230867979,RoyandPrill,en,Fri Mar 01 18:38:41 +0000 2013,Pacific Time (US & Canada),21,236,1054
67020,474449594,Rithmonich5555,en,Thu Jan 26 00:44:47 +0000 2012,Novosibirsk,27,182,270
67162,148841709,cihantastan_ct,en,Thu May 27 19:03:40 +0000 2010,Quito,557,1025,3306
67176,105453361,Blagitsa,en,Sat Jan 16 11:33:15 +0000 2010,Greenland,128,767,48
67233,291528228,neelanjanagupta,en,Mon May 02 05:01:20 +0000 2011,,58,352,36
67303,245738239,chriskose,en,Tue Feb 01 10:56:23 +0000 2011,Greenland,318,1422,3391
67304,15140223,RudyMcComb,en,Tue Jun 17 00:02:43 +0000 2008,Pacific Time (US & Canada),678,1347,10048
67337,81103553,johannagoetzel,en,Fri Oct 09 13:04:45 +0000 2009,,365,989,934
67338,1544316144,sanezmith,en,Mon Jun 24 23:36:13 +0000 2013,Eastern Time (US & Canada),138,256,140
67415,528770601,juliathehobo,en,Sun Mar 18 19:19:30 +0000 2012,London,140,635,959
67472,2723142938,burmese_tharou,en,Mon Aug 11 04:23:58 +0000 2014,Rangoon,23,439,8
67487,46318998,Rajiv64,en,Thu Jun 11 05:00:17 +0000 2009,New Delhi,532,2009,5006
67583,569775564,Tejwagle,en,Thu May 03 04:57:03 +0000 2012,Kathmandu,156,1183,59
67599,516525140,abhinavghosh5,en,Tue Mar 06 13:30:35 +0000 2012,New Delhi,65,1007,109
67959,1632041942,jobs_eb,en,Tue Jul 30 04:50:47 +0000 2013,,15,344,45
